Season;Player;injury_matches_missed;Nation;Pos;Squad;Playing Time_MP;Born;Playing Time_Starts;Playing Time_Min;Playing Time_90s;Performance_Gls;Performance_Ast;Performance_G+A;Performance_G-PK;Performance_PK;Performance_PKatt;Performance_CrdY;Performance_CrdR;Expected_xG;Expected_npxG;Expected_xAG;Expected_npxG+xAG;Progression_PrgC;Progression_PrgP;Progression_PrgR;Per 90 Minutes_Gls;Per 90 Minutes_Ast;Per 90 Minutes_G+A;Per 90 Minutes_G-PK;Per 90 Minutes_G+A-PK;Per 90 Minutes_xG;Per 90 Minutes_xAG;Per 90 Minutes_xG+xAG;Per 90 Minutes_npxG;Per 90 Minutes_npxG+xAG
2020-21;Perr Schuurs;;nl NED;DF;Ajax;6;1999;6;502;5.6;0;0;0;0;0;0;2;0;0.3;0.3;0.0;0.3;4;15;0;0.00;0.00;0.00;0.00;0.00;0.05;0.00;0.05;0.05;0.05
2020-21;Dušan Tadić;;rs SRB;FW,MF;Ajax;6;1988;6;540;6.0;2;3;5;1;1;1;0;0;1.8;1.0;1.3;2.4;17;31;46;0.33;0.50;0.83;0.17;0.67;0.30;0.22;0.53;0.17;0.40
2020-21;Nicolás Tagliafico;;ar ARG;DF;Ajax;6;1992;6;512;5.7;0;0;0;0;0;0;1;0;0.1;0.1;0.0;0.1;6;26;19;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.01;0.01;0.01
2021-22;Remko Pasveer;;nl NED;GK;Ajax;6;1983;6;540;6.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-23;Edson Álvarez;;mx MEX;MF;Ajax;6;1997;6;531;5.9;1;0;1;1;0;0;2;0;0.9;0.9;0.1;1.0;4;14;4;0.17;0.00;0.17;0.17;0.17;0.15;0.02;0.17;0.15;0.17
2022-23;Calvin Bassey;;ng NGA;DF;Ajax;6;1999;6;540;6.0;0;1;1;0;0;0;1;0;0.0;0.0;0.1;0.1;3;16;8;0.00;0.17;0.17;0.00;0.17;0.00;0.02;0.02;0.00;0.02
2022-23;Steven Berghuis;;nl NED;MF,FW;Ajax;6;1991;6;462;5.1;2;2;4;2;0;0;1;0;1.1;1.1;0.6;1.7;6;39;15;0.39;0.39;0.78;0.39;0.78;0.21;0.13;0.33;0.21;0.33
2022-23;Steven Bergwijn;;nl NED;FW;Ajax;6;1997;6;519;5.8;2;0;2;1;1;1;1;0;1.8;1.0;0.8;1.8;12;16;49;0.35;0.00;0.35;0.17;0.17;0.31;0.13;0.44;0.17;0.30
2022-23;Mohammed Kudus;;gh GHA;FW;Ajax;6;2000;5;448;5.0;4;3;7;4;0;0;1;0;1.8;1.8;0.3;2.1;6;9;24;0.80;0.60;1.41;0.80;1.41;0.35;0.07;0.42;0.35;0.42
2022-23;Remko Pasveer;;nl NED;GK;Ajax;6;1983;6;540;6.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-23;Kenneth Taylor;;nl NED;MF;Ajax;6;2002;5;417;4.6;0;1;1;0;0;0;2;0;0.5;0.5;1.4;1.9;10;28;20;0.00;0.22;0.22;0.00;0.22;0.12;0.30;0.41;0.12;0.41
2022-23;Jurriën Timber;;nl NED;DF;Ajax;6;2001;6;529;5.9;0;0;0;0;0;0;2;0;0.4;0.4;0.0;0.4;10;31;1;0.00;0.00;0.00;0.00;0.00;0.06;0.01;0.07;0.06;0.07
2025-26;Youri Regeer;0;nl NED;MF,DF;Ajax;6;2003;4;287;3.2;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;10;11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Davy Klaassen;0;nl NED;MF;Ajax;6;1993;4;403;4.5;0;0;0;0;0;0;1;0;0.8;0.8;0.2;1.0;1;9;8;0.00;0.00;0.00;0.00;0.00;0.19;0.04;0.23;0.19;0.23
2025-26;Mika Godts;0;be BEL;FW,MF;Ajax;6;2005;5;399;4.4;0;1;1;0;0;0;0;0;1.4;1.4;0.2;1.7;17;17;32;0.00;0.23;0.23;0.00;0.23;0.32;0.05;0.37;0.32;0.37
2025-26;Oscar Gloukh;0;il ISR;FW,MF;Ajax;6;2004;4;324;3.6;2;0;2;2;0;0;0;0;0.6;0.6;1.1;1.6;15;21;17;0.56;0.00;0.56;0.56;0.56;0.16;0.30;0.46;0.16;0.46
2025-26;Youri Baas;0;nl NED;DF;Ajax;6;2003;6;504;5.6;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;3;20;3;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.01;0.00;0.01
2021-22;Edson Álvarez;;mx MEX;MF;Ajax;7;1997;7;556;6.2;0;0;0;0;0;0;4;0;0.5;0.5;0.1;0.6;3;26;9;0.00;0.00;0.00;0.00;0.00;0.08;0.02;0.10;0.08;0.10
2021-22;Antony;;br BRA;FW;Ajax;7;2000;7;574;6.4;2;5;7;2;0;0;1;0;1.9;1.9;2.1;4.1;33;39;92;0.31;0.78;1.10;0.31;1.10;0.30;0.33;0.64;0.30;0.64
2021-22;Davy Klaassen;;nl NED;MF;Ajax;7;1993;1;236;2.6;1;1;2;1;0;0;0;0;0.6;0.6;0.1;0.7;1;11;4;0.38;0.38;0.76;0.38;0.76;0.22;0.05;0.27;0.22;0.27
2021-22;Dušan Tadić;;rs SRB;FW;Ajax;7;1988;7;630;7.0;2;1;3;2;0;0;0;0;1.9;1.9;3.1;5.1;25;39;108;0.29;0.14;0.43;0.29;0.43;0.28;0.45;0.73;0.28;0.73
2021-22;Steven Berghuis;;nl NED;MF;Ajax;8;1991;8;622;6.9;3;1;4;3;0;0;1;0;1.4;1.4;2.4;3.9;10;40;33;0.43;0.14;0.58;0.43;0.58;0.21;0.35;0.56;0.21;0.56
2021-22;Daley Blind;;nl NED;DF;Ajax;8;1990;7;571;6.3;1;1;2;1;0;0;1;0;0.2;0.2;0.6;0.8;14;81;36;0.16;0.16;0.32;0.16;0.32;0.03;0.10;0.13;0.03;0.13
2021-22;Ryan Gravenberch;;nl NED;MF;Ajax;8;2002;8;702;7.8;0;1;1;0;0;0;1;0;0.8;0.8;0.7;1.5;21;44;38;0.00;0.13;0.13;0.00;0.13;0.10;0.09;0.19;0.10;0.19
2021-22;Sébastien Haller;;ci CIV;FW;Ajax;8;1994;7;667;7.4;11;1;12;10;1;1;1;0;9.3;8.5;1.1;9.6;6;16;43;1.48;0.13;1.62;1.35;1.48;1.25;0.15;1.40;1.14;1.30
2021-22;Lisandro Martínez;;ar ARG;DF;Ajax;8;1998;8;720;8.0;0;1;1;0;0;0;1;0;0.4;0.4;1.1;1.5;11;65;1;0.00;0.12;0.12;0.00;0.12;0.05;0.13;0.18;0.05;0.18
2021-22;Noussair Mazraoui;;ma MAR;DF;Ajax;8;1997;8;657;7.3;0;2;2;0;0;0;1;0;0.6;0.6;1.1;1.7;22;64;66;0.00;0.27;0.27;0.00;0.27;0.08;0.15;0.23;0.08;0.23
2021-22;Jurriën Timber;;nl NED;DF;Ajax;8;2001;6;572;6.4;0;0;0;0;0;0;3;0;0.2;0.2;0.0;0.2;7;46;9;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.03;0.03
2023-24;Senne Lammens;;be BEL;GK;Antwerp;1;2002;1;90;1.0;0;0;0;0;0;0;0;0;0.0;0.0;0.2;0.2;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.20;0.20;0.00;0.20
2023-24;Kobe Corbanie;;be BEL;DF,FW;Antwerp;2;2005;0;33;0.4;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;0;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Mandela Keita;;be BEL;MF;Antwerp;3;2002;3;262;2.9;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;7;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Anthony Valencia;;ec ECU;MF,FW;Antwerp;3;2003;0;38;0.4;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Zeno Van den Bosch;;be BEL;DF;Antwerp;3;2003;1;94;1.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Ritchie De Laet;;be BEL;DF;Antwerp;4;1988;3;223;2.5;0;0;0;0;0;0;1;0;0.0;0.0;0.3;0.3;4;12;8;0.00;0.00;0.00;0.00;0.00;0.02;0.11;0.13;0.02;0.13
2023-24;Chidera Ejuke;;ng NGA;FW;Antwerp;4;1998;1;152;1.7;0;0;0;0;0;0;0;0;0.2;0.2;0.2;0.4;5;16;11;0.00;0.00;0.00;0.00;0.00;0.14;0.09;0.23;0.14;0.23
2023-24;Jurgen Ekkelenkamp;;nl NED;MF;Antwerp;4;2000;4;274;3.0;0;0;0;0;0;0;0;1;0.2;0.2;0.2;0.3;3;5;8;0.00;0.00;0.00;0.00;0.00;0.05;0.06;0.11;0.05;0.11
2023-24;Toby Alderweireld;;be BEL;DF;Antwerp;5;1989;5;450;5.0;0;0;0;0;0;1;2;0;1.5;0.8;0.1;0.9;2;18;2;0.00;0.00;0.00;0.00;0.00;0.30;0.02;0.33;0.15;0.18
2023-24;Michel-Ange Balikwisha;;be BEL;FW,MF;Antwerp;5;2001;5;384;4.3;1;0;1;1;0;0;0;0;0.7;0.7;0.6;1.2;12;14;24;0.23;0.00;0.23;0.23;0.23;0.16;0.13;0.29;0.16;0.29
2023-24;Jean Butez;;fr FRA;GK;Antwerp;5;1995;5;450;5.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Gyrano Kerk;;sr SUR;FW;Antwerp;5;1995;3;206;2.3;0;0;0;0;0;0;1;0;0.2;0.2;0.0;0.2;8;10;12;0.00;0.00;0.00;0.00;0.00;0.10;0.00;0.10;0.10;0.10
2023-24;Arbnor Muja;;al ALB;FW;Antwerp;5;1998;4;357;4.0;1;0;1;1;0;0;3;1;0.8;0.8;0.1;0.9;14;8;33;0.25;0.00;0.25;0.25;0.25;0.20;0.02;0.22;0.20;0.22
2023-24;Jelle Bataille;;be BEL;DF;Antwerp;6;1999;4;410;4.6;0;1;1;0;0;0;1;0;0.0;0.0;1.0;1.0;5;21;19;0.00;0.22;0.22;0.00;0.22;0.00;0.21;0.21;0.00;0.21
2023-24;Soumaïla Coulibaly;;fr FRA;DF;Antwerp;6;2003;6;540;6.0;0;0;0;0;0;0;1;0;0.1;0.1;0.0;0.1;1;11;0;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.01;0.01;0.01
2023-24;George Ilenikhena;;ng NGA;FW;Antwerp;6;2006;1;157;1.7;1;0;1;1;0;0;0;0;0.8;0.8;0.3;1.1;1;2;4;0.57;0.00;0.57;0.57;0.57;0.45;0.17;0.62;0.45;0.62
2023-24;Vincent Janssen;;nl NED;FW;Antwerp;6;1994;5;409;4.5;1;0;1;1;0;0;1;0;1.0;1.0;0.3;1.3;1;7;15;0.22;0.00;0.22;0.22;0.22;0.21;0.07;0.28;0.21;0.28
2023-24;Arthur Vermeeren;;be BEL;MF;Antwerp;6;2005;6;540;6.0;1;2;3;1;0;0;1;0;0.5;0.5;0.6;1.2;8;25;8;0.17;0.33;0.50;0.17;0.50;0.09;0.10;0.19;0.09;0.19
2023-24;Owen Wijndal;;nl NED;DF;Antwerp;6;1999;5;451;5.0;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;8;7;24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Alhassan Yusuf;;ng NGA;MF;Antwerp;6;2000;4;380;4.2;1;1;2;1;0;0;1;0;0.2;0.2;0.2;0.5;6;23;11;0.24;0.24;0.47;0.24;0.47;0.05;0.06;0.11;0.05;0.11
2023-24;Thomas Partey;;gh GHA;MF;Arsenal;1;1993;0;5;0.1;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Aaron Ramsdale;;eng ENG;GK;Arsenal;1;1998;1;90;1.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Cédric Soares;;pt POR;DF;Arsenal;1;1991;1;61;0.7;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;0;1;1;0.00;0.00;0.00;0.00;0.00;0.00;0.11;0.11;0.00;0.11
2024-25;Nathan Butler-Oyedeji;;eng ENG;FW;Arsenal;1;2003;0;1;0.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2024-25;Neto;;br BRA;GK;Arsenal;1;1989;1;90;1.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Marli Salmon;0;eng ENG;DF;Arsenal;1;2009;0;8;0.1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Gabriel Jesus;5;br BRA;FW;Arsenal;1;1997;0;29;0.3;0;0;0;0;0;0;0;0;0.4;0.4;0.3;0.7;0;2;6;0.00;0.00;0.00;0.00;0.00;1.12;1.00;2.12;1.12;2.12
2025-26;Max Dowman;1;eng ENG;FW;Arsenal;1;2009;0;18;0.2;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;0;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Andre Annous;0;eng ENG;FW;Arsenal;1;2007;0;10;0.1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Mohamed Elneny;;eg EGY;MF;Arsenal;2;1992;1;62;0.7;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;0;0;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.03;0.03
2023-24;Emile Smith Rowe;;eng ENG;MF;Arsenal;3;2000;0;45;0.5;0;0;0;0;0;0;0;0;0.2;0.2;0.1;0.3;0;5;2;0.00;0.00;0.00;0.00;0.00;0.32;0.21;0.53;0.32;0.53
2023-24;Fabio Vieira;;pt POR;FW;Arsenal;3;2000;0;89;1.0;0;0;0;0;0;0;0;0;0.0;0.0;0.1;0.1;3;5;13;0.00;0.00;0.00;0.00;0.00;0.02;0.10;0.12;0.02;0.12
2025-26;Martin Ødegaard;3;no NOR;MF;Arsenal;3;1998;2;170;1.9;0;1;1;0;0;0;0;0;0.8;0.8;0.8;1.6;1;18;6;0.00;0.53;0.53;0.00;0.53;0.43;0.40;0.83;0.43;0.83
2025-26;Ethan Nwaneri;0;eng ENG;MF;Arsenal;3;2007;1;102;1.1;0;0;0;0;0;0;1;0;0.2;0.2;0.2;0.4;3;3;6;0.00;0.00;0.00;0.00;0.00;0.21;0.14;0.35;0.21;0.35
2025-26;Noni Madueke;3;eng ENG;FW;Arsenal;3;2002;2;212;2.4;3;0;3;3;0;0;1;0;1.4;1.4;0.2;1.7;16;5;24;1.27;0.00;1.27;1.27;1.27;0.61;0.10;0.71;0.61;0.71
2025-26;Piero Hincapié;1;ec ECU;DF;Arsenal;3;2002;2;135;1.5;0;0;0;0;0;0;0;0;0.4;0.4;0.0;0.4;2;8;3;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.25;0.25;0.25
2025-26;Riccardo Calafiori;0;it ITA;DF;Arsenal;3;2002;1;140;1.6;0;1;1;0;0;0;0;0;0.1;0.1;0.4;0.5;3;3;5;0.00;0.64;0.64;0.00;0.64;0.04;0.25;0.29;0.04;0.29
2025-26;Leandro Trossard;0;be BEL;FW;Arsenal;4;1994;3;207;2.3;1;2;3;1;0;0;0;0;0.7;0.7;1.1;1.8;5;4;14;0.43;0.87;1.30;0.43;1.30;0.31;0.49;0.81;0.31;0.81
2025-26;William Saliba;1;fr FRA;DF;Arsenal;4;2001;4;360;4.0;0;0;0;0;0;0;1;0;0.2;0.2;0.0;0.2;2;7;0;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.06;0.06;0.06
2025-26;Christian Nørgaard;0;dk DEN;MF,DF;Arsenal;4;1994;2;199;2.2;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;3;7;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Cristhian Mosquera;1;es ESP;DF;Arsenal;4;2004;2;215;2.4;0;0;0;0;0;0;0;0;0.2;0.2;0.0;0.2;0;4;0;0.00;0.00;0.00;0.00;0.00;0.10;0.00;0.10;0.10;0.10
2025-26;Gabriel Magalhães;2;br BRA;DF;Arsenal;4;1997;4;325;3.6;1;1;2;1;0;0;1;0;0.6;0.6;0.3;0.9;0;10;0;0.28;0.28;0.55;0.28;0.55;0.17;0.07;0.24;0.17;0.24
2025-26;Viktor Gyökeres;2;se SWE;FW;Arsenal;4;1998;4;297;3.3;2;0;2;2;0;0;0;0;2.2;2.2;0.1;2.3;6;2;20;0.61;0.00;0.61;0.61;0.61;0.67;0.04;0.71;0.67;0.71
2023-24;Reiss Nelson;;eng ENG;FW;Arsenal;5;1999;1;177;2.0;0;2;2;0;0;0;0;0;0.4;0.4;0.4;0.8;6;10;16;0.00;1.02;1.02;0.00;1.02;0.20;0.21;0.41;0.20;0.41
2024-25;Gabriel Jesus;;br BRA;FW,MF;Arsenal;5;1997;3;258;2.9;0;1;1;0;0;0;1;0;1.4;1.4;0.4;1.8;6;5;36;0.00;0.35;0.35;0.00;0.35;0.49;0.15;0.64;0.49;0.64
2024-25;Kieran Tierney;;sct SCO;FW,DF;Arsenal;5;1997;1;121;1.3;0;0;0;0;0;0;0;0;0.0;0.0;0.2;0.2;2;7;7;0.00;0.00;0.00;0.00;0.00;0.00;0.11;0.11;0.00;0.11
2025-26;Martín Zubimendi;0;es ESP;MF;Arsenal;5;1999;5;432;4.8;0;2;2;0;0;0;3;0;0.3;0.3;2.0;2.3;5;33;5;0.00;0.42;0.42;0.00;0.42;0.07;0.42;0.48;0.07;0.48
2025-26;Ben White;0;eng ENG;DF;Arsenal;5;1997;2;175;1.9;0;0;0;0;0;0;1;0;0.2;0.2;0.2;0.3;3;12;7;0.00;0.00;0.00;0.00;0.00;0.09;0.08;0.17;0.09;0.17
2025-26;Jurriën Timber;0;nl NED;DF;Arsenal;5;2001;4;357;4.0;1;0;1;1;0;0;0;0;0.5;0.5;0.2;0.8;13;22;13;0.25;0.00;0.25;0.25;0.25;0.13;0.06;0.19;0.13;0.19
2025-26;Bukayo Saka;1;eng ENG;FW;Arsenal;5;2001;3;285;3.2;2;1;3;1;1;1;0;0;1.5;0.8;1.5;2.2;11;9;33;0.63;0.32;0.95;0.32;0.63;0.48;0.46;0.94;0.24;0.70
2025-26;Declan Rice;0;eng ENG;MF;Arsenal;5;1999;4;383;4.3;0;2;2;0;0;0;2;0;0.4;0.4;1.5;1.9;10;28;9;0.00;0.47;0.47;0.00;0.47;0.08;0.35;0.44;0.08;0.44
2025-26;Gabriel Martinelli;1;br BRA;FW;Arsenal;5;2001;3;295;3.3;5;1;6;5;0;0;0;0;2.8;2.8;0.9;3.7;12;5;34;1.53;0.31;1.83;1.53;1.83;0.86;0.28;1.14;0.86;1.14
2025-26;Myles Lewis-Skelly;0;eng ENG;DF;Arsenal;5;2006;4;355;3.9;0;2;2;0;0;0;1;0;0.1;0.1;0.6;0.7;7;15;8;0.00;0.51;0.51;0.00;0.51;0.02;0.16;0.19;0.02;0.19
2025-26;Eberechi Eze;0;eng ENG;MF,FW;Arsenal;5;1998;3;266;3.0;0;1;1;0;0;0;0;0;0.2;0.2;1.1;1.3;0;9;14;0.00;0.34;0.34;0.00;0.34;0.07;0.37;0.44;0.07;0.44
2023-24;Gabriel Martinelli;;br BRA;FW;Arsenal;6;2001;6;481;5.3;2;1;3;2;0;0;0;0;1.8;1.8;0.8;2.6;31;10;82;0.37;0.19;0.56;0.37;0.56;0.34;0.16;0.49;0.34;0.49
2023-24;Eddie Nketiah;;eng ENG;FW;Arsenal;6;1999;1;141;1.6;1;0;1;1;0;0;0;0;0.4;0.4;0.0;0.4;4;1;12;0.64;0.00;0.64;0.64;0.64;0.26;0.03;0.28;0.26;0.28
2023-24;Takehiro Tomiyasu;;jp JPN;DF;Arsenal;6;1998;5;388;4.3;0;2;2;0;0;0;0;0;0.3;0.3;0.6;1.0;8;28;10;0.00;0.46;0.46;0.00;0.46;0.08;0.14;0.22;0.08;0.22
2023-24;Oleksandr Zinchenko;;ua UKR;DF;Arsenal;6;1996;3;278;3.1;0;0;0;0;0;0;1;0;0.1;0.1;0.2;0.2;9;29;5;0.00;0.00;0.00;0.00;0.00;0.02;0.05;0.07;0.02;0.07
2024-25;Jorginho;;it ITA;MF;Arsenal;6;1991;3;324;3.6;1;0;1;0;1;1;0;0;0.8;0.0;0.2;0.2;1;17;5;0.28;0.00;0.28;0.00;0.00;0.22;0.04;0.26;0.00;0.04
2024-25;Raheem Sterling;;eng ENG;FW;Arsenal;6;1994;3;298;3.3;0;2;2;0;0;1;3;0;1.5;0.7;0.8;1.6;12;5;28;0.00;0.60;0.60;0.00;0.60;0.46;0.25;0.71;0.22;0.47
2024-25;Oleksandr Zinchenko;;ua UKR;DF,MF;Arsenal;6;1996;2;194;2.2;1;0;1;1;0;0;0;0;0.2;0.2;0.6;0.9;1;17;13;0.46;0.00;0.46;0.46;0.46;0.11;0.30;0.41;0.11;0.41
2025-26;David Raya;0;es ESP;GK;Arsenal;6;1995;6;540;6.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2025-26;Mikel Merino;0;es ESP;MF,FW;Arsenal;6;1996;5;425;4.7;2;0;2;2;0;0;2;0;1.1;1.1;0.5;1.6;4;28;17;0.42;0.00;0.42;0.42;0.42;0.24;0.10;0.35;0.24;0.35
2023-24;Jakub Kiwior;;pl POL;DF;Arsenal;7;2000;4;381;4.2;0;0;0;0;0;0;1;0;0.5;0.5;0.1;0.6;2;23;2;0.00;0.00;0.00;0.00;0.00;0.12;0.03;0.15;0.12;0.15
2024-25;Ethan Nwaneri;;eng ENG;FW,MF;Arsenal;7;2007;2;224;2.5;2;0;2;2;0;0;0;0;0.8;0.8;0.4;1.2;10;6;16;0.80;0.00;0.80;0.80;0.80;0.31;0.16;0.47;0.31;0.47
2023-24;Gabriel Jesus;;br BRA;FW;Arsenal;8;1997;4;406;4.5;4;3;7;4;0;0;2;0;2.1;2.1;2.2;4.4;10;11;43;0.89;0.67;1.55;0.89;1.55;0.51;0.53;1.04;0.51;1.04
2024-25;Riccardo Calafiori;;it ITA;DF;Arsenal;8;2002;4;431;4.8;1;1;2;1;0;0;2;0;0.7;0.7;1.0;1.7;8;13;10;0.21;0.21;0.42;0.21;0.42;0.14;0.22;0.36;0.14;0.36
2024-25;Kai Havertz;;de GER;FW,MF;Arsenal;8;1999;6;561;6.2;4;1;5;4;0;0;0;0;2.6;2.6;1.1;3.7;4;19;44;0.64;0.16;0.80;0.64;0.80;0.42;0.17;0.59;0.42;0.59
2023-24;Jorginho;;it ITA;MF;Arsenal;9;1991;6;532;5.9;1;0;1;0;1;1;1;0;0.8;0.0;0.2;0.3;3;29;7;0.17;0.00;0.17;0.00;0.00;0.14;0.04;0.18;0.00;0.05
2023-24;David Raya;;es ESP;GK;Arsenal;9;1995;9;840;9.3;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2023-24;Bukayo Saka;;eng ENG;FW;Arsenal;9;2001;9;720;8.0;4;4;8;4;0;0;0;0;1.6;1.6;1.9;3.5;41;22;89;0.50;0.50;1.00;0.50;1.00;0.21;0.25;0.46;0.21;0.46
2023-24;Leandro Trossard;;be BEL;FW;Arsenal;9;1994;6;531;5.9;4;1;5;4;0;0;0;0;1.6;1.6;0.8;2.4;13;18;40;0.68;0.17;0.85;0.68;0.85;0.26;0.14;0.40;0.26;0.40
2023-24;Martin Ødegaard;;no NOR;MF;Arsenal;9;1998;8;750;8.3;2;1;3;2;0;0;0;0;1.3;1.3;0.9;2.2;19;53;37;0.24;0.12;0.36;0.24;0.36;0.17;0.11;0.27;0.17;0.27
2024-25;Gabriel Magalhães;;br BRA;DF;Arsenal;9;1997;9;803;8.9;1;0;1;1;0;0;1;0;1.3;1.3;0.0;1.3;3;36;0;0.11;0.00;0.11;0.11;0.11;0.15;0.00;0.15;0.15;0.15
2024-25;Bukayo Saka;;eng ENG;FW,MF;Arsenal;9;2001;9;760;8.4;6;2;8;5;1;2;2;0;4.4;2.9;3.3;6.1;43;18;86;0.71;0.24;0.95;0.59;0.83;0.52;0.39;0.91;0.34;0.73
2024-25;Ben White;;eng ENG;DF;Arsenal;9;1997;4;335;3.7;0;0;0;0;0;0;1;0;0.1;0.1;0.2;0.3;5;29;12;0.00;0.00;0.00;0.00;0.00;0.04;0.04;0.08;0.04;0.08
2023-24;Kai Havertz;;de GER;MF,FW;Arsenal;10;1999;9;830;9.2;1;0;1;1;0;0;2;0;1.0;1.0;1.0;2.0;10;21;41;0.11;0.00;0.11;0.11;0.11;0.11;0.11;0.22;0.11;0.22
2023-24;Gabriel Magalhães;;br BRA;DF;Arsenal;10;1997;10;930;10.3;0;0;0;0;0;0;0;0;0.4;0.4;0.0;0.4;1;31;0;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.04;0.04;0.04
2023-24;Declan Rice;;eng ENG;MF;Arsenal;10;1999;9;838;9.3;0;1;1;0;0;0;2;0;0.2;0.2;0.3;0.6;25;69;10;0.00;0.11;0.11;0.00;0.11;0.03;0.04;0.06;0.03;0.06
2023-24;William Saliba;;fr FRA;DF;Arsenal;10;2001;10;901;10.0;0;0;0;0;0;0;1;0;0.3;0.3;0.0;0.3;4;31;1;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.03;0.03
2023-24;Ben White;;eng ENG;DF;Arsenal;10;1997;7;754;8.4;0;1;1;0;0;0;2;0;0.6;0.6;0.7;1.2;6;51;31;0.00;0.12;0.12;0.00;0.12;0.07;0.08;0.15;0.07;0.15
2024-25;Jakub Kiwior;;pl POL;DF;Arsenal;10;2000;8;772;8.6;0;0;0;0;0;0;1;0;0.1;0.1;0.8;0.9;2;22;1;0.00;0.00;0.00;0.00;0.00;0.01;0.09;0.10;0.01;0.10
2024-25;Myles Lewis-Skelly;;eng ENG;DF;Arsenal;10;2006;7;565;6.3;0;1;1;0;0;0;2;0;0.1;0.1;0.6;0.7;7;24;7;0.00;0.16;0.16;0.00;0.16;0.02;0.09;0.10;0.02;0.10
2024-25;William Saliba;;fr FRA;DF;Arsenal;11;2001;11;990;11.0;0;0;0;0;0;0;0;0;0.3;0.3;0.0;0.3;4;32;1;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.03;0.03
